BBREF_ID,SEASON,BLEND,SEASON_PLUS_1,SEASON_PLUS_2,SEASON_PLUS_3,SEASON_PLUS_4,SEASON_PLUS_5,ADVANCED_POSITION_CLUSTER,HEIGHT_PERCENTILE_POSITION,WEIGHT_PERCENTILE_POSITION,AGE_PERCENTILE_POSITION,GAMES_PLAYER_PERCENTILE_POSITION,GAMES_STARTED_PERCENTILE_POSITION,MINUTES_PERCENTILE_POSITION,FG_PERCENTILE_POSITION,FGA_PERCENTILE_POSITION,FG_PERCENT_PERCENTILE_POSITION,THREE_POINT_MADE_PERCENTILE_POSITION,THREE_POINT_ATTEMPT_PERCENTILE_POSITION,THREE_POINT_PERCENT_PERCENTILE_POSITION,TWO_POINT_MADE_PERCENTILE_POSITION,TWO_POINT_ATTEMPT_PERCENTILE_POSITION,TWO_POINT_PERCENT_PERCENTILE_POSITION,EFG_PERCENT_PERCENTILE_POSITION,TRUE_SHOOTING_PERCENT_PERCENTILE_POSITION,FREE_THROW_MADE_PERCENTILE_POSITION,FREE_THROW_ATTEMPT_PERCENTILE_POSITION,FREE_THROW_PERCENT_PERCENTILE_POSITION,OREB_PERCENTILE_POSITION,DRB_PERCENTILE_POSITION,TOTAL_PERCENTILE_POSITION,AST_PERCENTILE_POSITION,STL_PERCENTILE_POSITION,BLK_PERCENTILE_POSITION,TURNOVER_PERCENTILE_POSITION,FOUL_PERCENTILE_POSITION,POINTS_PERCENTILE_POSITION,FG_MADE_PER100_PERCENTILE_POSITION,FG_ATTEMPTED_PER100_PERCENTILE_POSITION,THREE_POINT_MADE_PER100_PERCENTILE_POSITION,THREE_POINT_ATTEMPT_PER100_PERCENTILE_POSITION,TWO_POINT_MADE_PER100_PERCENTILE_POSITION,TWO_POINT_ATTEMPT_PER100_PERCENTILE_POSITION,FREE_THROW_MADE_PER100_PERCENTILE_POSITION,FREE_THROW_ATTEMPT_PER100_PERCENTILE_POSITION,THREE_POINT_ATTEMPT_RATE_PERCENTILE_POSITION,FREE_THROW_RATE_PERCENTILE_POSITION,ORB_PERCENT_PERCENTILE_POSITION,DRB_PERCENT_PERCENTILE_POSITION,TRB_PERCENT_PERCENTILE_POSITION,AST_PERCENT_PERCENTILE_POSITION,STL_PERCENT_PERCENTILE_POSITION,BLK_PERCENT_PERCENTILE_POSITION,TOV_PERCENT_PERCENTILE_POSITION,USG_PERCENT_PERCENTILE_POSITION,OFF_WIN_SHARES_PERCENTILE_POSITION,DEF_WIN_SHARES_PERCENTILE_POSITION,WIN_SHARES_PERCENTILE_POSITION,WIN_SHARRES_PER_48_PERCENTILE_POSITION,OFF_BPM_PERCENTILE_POSITION,DEF_BPM_PERCENTILE_POSITION,BPM_PERCENTILE_POSITION,VORP_PERCENTILE_POSITION
fryech01,2014-2015,-1.23333333333333,2.62,0.4933333333333329,-0.146666666666667,-3.7266666666666697,,Wing,1.0,1.0,0.8403755868544599,0.788732394366197,0.7793427230046949,0.755868544600938,0.600938967136151,0.6525821596244129,0.278301886792453,0.924882629107981,0.910798122065726,0.8260869565217399,0.35211267605633795,0.3849765258215971,0.185714285714286,0.839622641509435,0.721698113207548,0.356807511737089,0.305164319248826,0.921182266009851,0.483568075117371,0.873239436619717,0.7981220657276991,0.661971830985915,0.661971830985915,0.92018779342723,0.7089201877934269,0.971830985915492,0.629107981220657,0.230046948356808,0.258215962441315,0.849765258215962,0.816901408450704,0.0563380281690141,0.0563380281690141,0.0938967136150235,0.0751173708920188,0.9481132075471729,0.080188679245283,0.2018779342723,0.845070422535211,0.68075117370892,0.29107981220657303,0.338028169014085,0.845070422535211,0.693396226415095,0.187793427230047,0.49295774647887297,0.666666666666667,0.5821596244131461,0.394366197183099,0.47417840375586895,0.6713615023474179,0.6338028169014089,0.676056338028169
garcifr01,2014-2015,-3.36666666666667,,,,,,Wing,0.38028169014084495,0.0563380281690141,0.892018779342723,0.0985915492957746,0.0,0.131455399061033,0.140845070422535,0.16431924882629098,0.0566037735849057,0.19718309859154898,0.262910798122066,0.0917874396135265,0.107981220657277,0.107981220657277,0.176190476190476,0.0707547169811321,0.0518867924528302,0.0563380281690141,0.0751173708920188,0.00985221674876847,0.11737089201877901,0.0985915492957746,0.0985915492957746,0.183098591549296,0.183098591549296,0.262910798122066,0.15962441314554,0.150234741784038,0.140845070422535,0.0985915492957746,0.47417840375586895,0.591549295774648,0.92018779342723,0.0704225352112676,0.0657276995305164,0.0563380281690141,0.0751173708920188,0.952830188679249,0.0754716981132075,0.23943661971831,0.107981220657277,0.0845070422535211,0.6713615023474179,0.807511737089202,0.882629107981221,0.693396226415095,0.38967136150234793,0.07981220657277,0.183098591549296,0.0328638497652582,0.0657276995305164,0.0798122065727699,0.624413145539906,0.136150234741784,0.173708920187793
gortama01,2014-2015,2.24,1.6133333333333302,0.0533333333333333,0.0533333333333333,-1.3,,Big,0.5375,0.2,0.74375,0.9375,0.981249999999999,0.9437499999999979,0.8937499999999979,0.856249999999998,0.842767295597484,0.0,0.51875,0.0,0.9062499999999979,0.887499999999998,0.842767295597484,0.8301886792452831,0.7987421383647801,0.724999999999999,0.724999999999999,0.554140127388535,0.849999999999999,0.949999999999998,0.9312499999999979,0.7749999999999989,0.81875,0.8937499999999989,0.756249999999999,0.8062499999999989,0.8687499999999979,0.7625,0.55625,0.0,0.41875,0.79375,0.63125,0.325,0.2625,0.40251572327044005,0.213836477987421,0.31875,0.7374999999999989,0.6375,0.4125,0.28125,0.66875,0.2375,0.45,0.88125,0.94375,0.9312499999999989,0.849999999999999,0.69375,0.78125,0.825,0.9
grangda01,2014-2015,-3.96,,,,,,Wing,0.737089201877934,0.6056338028169009,0.8403755868544599,0.20187793427230102,0.44131455399061004,0.28169014084507105,0.276995305164319,0.262910798122066,0.3632075471698111,0.394366197183099,0.3568075117370901,0.570048309178744,0.28169014084507105,0.262910798122066,0.376190476190476,0.556603773584906,0.537735849056604,0.32863849765258196,0.31924882629108,0.482758620689655,0.403755868544601,0.286384976525822,0.305164319248827,0.2018779342723,0.244131455399061,0.305164319248826,0.276995305164319,0.3849765258215971,0.286384976525822,0.29107981220657303,0.323943661971831,0.6150234741784039,0.591549295774648,0.267605633802817,0.22535211267605604,0.464788732394366,0.46948356807511704,0.740566037735851,0.584905660377359,0.676056338028169,0.408450704225352,0.511737089201878,0.0469483568075117,0.19718309859154898,0.408450704225352,0.556603773584906,0.34272300469483596,0.3708920187793429,0.23943661971831,0.338028169014085,0.356807511737089,0.38028169014084495,0.22535211267605604,0.276995305164319,0.173708920187793
greenge01,2014-2015,-2.8266666666666698,-2.10666666666667,-3.39333333333333,-1.14666666666667,-2.1733333333333302,,Wing,0.38028169014084495,0.14553990610328602,0.732394366197183,0.751173708920188,0.375586854460094,0.6150234741784039,0.835680751173708,0.8544600938967121,0.514150943396226,0.9342723004694828,0.9389671361502329,0.5362318840579711,0.788732394366197,0.7887323943661959,0.633333333333333,0.6556603773584909,0.589622641509434,0.699530516431925,0.6948356807511729,0.743842364532019,0.591549295774648,0.577464788732395,0.55868544600939,0.647887323943662,0.610328638497652,0.516431924882629,0.835680751173709,0.807511737089202,0.826291079812205,0.9718309859154929,0.981220657276995,0.967136150234742,0.976525821596244,0.845070422535211,0.793427230046948,0.713615023474178,0.6338028169014079,0.6886792452830199,0.29245283018867896,0.422535211267606,0.436619718309859,0.366197183098592,0.643192488262911,0.39906103286385,0.300469483568075,0.514150943396226,0.971830985915492,0.553990610328638,0.563380281690141,0.553990610328639,0.47417840375586895,0.816901408450704,0.0610328638497653,0.38028169014084495,0.173708920187793
ilyaser01,2014-2015,-0.806666666666667,-1.48,0.98,0.6466666666666671,0.613333333333333,,Wing,0.901408450704225,0.8403755868544599,0.563380281690141,0.464788732394366,0.732394366197183,0.553990610328639,0.7464788732394371,0.699530516431924,0.900943396226417,0.694835680751174,0.624413145539906,0.8019323671497591,0.793427230046948,0.7699530516431909,0.8523809523809521,0.8584905660377371,0.79245283018868,0.5962441314553989,0.6572769953051639,0.157635467980295,0.901408450704225,0.741784037558685,0.774647887323943,0.45070422535211296,0.549295774647887,0.6713615023474179,0.455399061032864,0.845070422535211,0.7089201877934259,0.943661971830986,0.87793427230047,0.699530516431925,0.610328638497653,0.901408450704225,0.845070422535211,0.544600938967136,0.6338028169014079,0.367924528301887,0.424528301886792,0.9342723004694828,0.873239436619718,0.906103286384976,0.29107981220657303,0.39906103286385,0.68075117370892,0.0518867924528302,0.8309859154929571,0.845070422535212,0.751173708920188,0.812206572769953,0.924882629107981,0.8591549295774649,0.31924882629108,0.751173708920188,0.7089201877934269
jackja01,2014-2015,-2.93333333333333,-1.30666666666667,-4.32666666666667,-1.72666666666667,,,Guard,0.46551724137930994,0.7241379310344829,0.8362068965517241,0.870689655172414,0.612068965517241,0.853448275862068,0.8017241379310341,0.7758620689655159,0.793103448275862,0.47413793103448293,0.5344827586206901,0.185840707964602,0.8620689655172409,0.853448275862068,0.7327586206896551,0.448275862068966,0.6293103448275861,0.818965517241379,0.8017241379310341,0.857142857142857,0.422413793103448,0.8965517241379302,0.8879310344827579,0.844827586206896,0.7672413793103449,0.672413793103448,0.8879310344827579,0.706896551724138,0.7844827586206891,0.646551724137931,0.543103448275862,0.146551724137931,0.146551724137931,0.818965517241379,0.818965517241379,0.6896551724137929,0.646551724137931,0.129310344827586,0.672413793103448,0.129310344827586,0.75,0.603448275862069,0.603448275862069,0.37931034482758597,0.482758620689655,0.706896551724138,0.646551724137931,0.594827586206897,0.6896551724137929,0.637931034482759,0.45689655172413796,0.47413793103448293,0.594827586206896,0.508620689655172,0.5603448275862071
johnsam01,2014-2015,1.82,2.96666666666667,3.2666666666666697,2.15333333333333,-1.44,,Big,0.09375,0.2,0.51875,0.79375,0.881249999999999,0.7749999999999979,0.749999999999999,0.724999999999999,0.880503144654088,0.9,0.887499999999999,0.950980392156862,0.7374999999999989,0.693749999999999,0.89937106918239,0.9056603773584899,0.867924528301887,0.55,0.5875,0.312101910828025,0.7999999999999989,0.6687499999999991,0.7062499999999989,0.8374999999999989,0.76875,0.725,0.8312499999999989,0.9562499999999989,0.731249999999999,0.53125,0.3375,0.81875,0.7625,0.5,0.31875,0.1625,0.1875,0.779874213836478,0.264150943396226,0.38125,0.25,0.28125,0.649999999999999,0.33125,0.44375,0.75,0.325,0.8375,0.5625,0.781249999999999,0.55,0.86875,0.50625,0.825,0.86875
leeda02,2014-2015,0.5,0.22,1.8133333333333301,,,,Big,0.09375,0.33125,0.8,0.3625,0.30625,0.4125,0.50625,0.50625,0.60377358490566,0.0,0.43125,0.0,0.5187499999999989,0.512499999999999,0.566037735849057,0.5597484276729561,0.49685534591195,0.50625,0.50625,0.420382165605096,0.43125,0.43125,0.41875,0.718749999999999,0.575,0.45,0.4625,0.33125,0.506249999999999,0.65,0.64375,0.0,0.41875,0.7,0.7062499999999989,0.60625,0.5875,0.48427672955974793,0.50314465408805,0.46875,0.475,0.475,0.912499999999999,0.75625,0.35,0.35,0.65625,0.6125,0.5625,0.56875,0.849999999999999,0.64375,0.7125,0.775,0.6625
mahinia01,2014-2015,-0.9,2.16,0.86,-0.5933333333333329,-0.833333333333333,,Big,0.5375,0.8125,0.59375,0.46875,0.33125,0.5187499999999989,0.40625,0.3625,0.7924528301886791,0.0,0.0,0.0,0.4375,0.4,0.7735849056603772,0.779874213836478,0.389937106918239,0.3125,0.4875,0.0127388535031847,0.556249999999999,0.6062499999999991,0.593749999999999,0.3875,0.55625,0.625,0.51875,0.7374999999999989,0.375,0.1625,0.08125,0.0,0.0,0.19375,0.1125,0.075,0.43125,0.0,0.811320754716981,0.525,0.724999999999999,0.7125,0.20625,0.5,0.5625,0.8999999999999989,0.09375,0.21875,0.65625,0.475,0.325,0.15625,0.85625,0.4125,0.4625
maxieja01,2014-2015,-3.34666666666667,,,,,,Big,0.00625,0.74375,0.8,0.46875,0.0,0.39375,0.3,0.34375,0.132075471698113,0.0,0.0,0.0,0.325,0.3625,0.0754716981132075,0.0817610062893082,0.0943396226415094,0.3875,0.4125,0.24203821656051003,0.44375,0.33125,0.35625,0.28125,0.3625,0.6125,0.3,0.38125,0.31875,0.1375,0.19375,0.0,0.0,0.1625,0.23125,0.2625,0.35,0.0,0.616352201257862,0.59375,0.13125,0.21875,0.125,0.33125,0.725,0.3,0.1375,0.21875,0.4375,0.35,0.2625,0.1125,0.6875,0.25,0.1625
milescj01,2014-2015,0.953333333333333,-1.10666666666667,0.0666666666666667,-0.4,-2.7466666666666697,,Wing,0.211267605633803,0.49295774647887297,0.563380281690141,0.6713615023474179,0.7605633802816899,0.7464788732394358,0.840375586854459,0.882629107981218,0.330188679245283,0.96244131455399,0.971830985915491,0.473429951690821,0.769953051643192,0.7840375586854449,0.46190476190476204,0.523584905660377,0.518867924528302,0.807511737089202,0.8075117370892009,0.655172413793103,0.38028169014084495,0.737089201877934,0.661971830985915,0.549295774647887,0.7746478873239441,0.830985915492958,0.6713615023474179,0.699530516431925,0.8544600938967121,0.892018779342723,0.924882629107981,0.9342723004694841,0.96244131455399,0.60093896713615,0.6338028169014089,0.741784037558685,0.7042253521126759,0.78301886792453,0.44339622641509396,0.11267605633802802,0.436619718309859,0.262910798122066,0.24882629107981197,0.577464788732394,0.629107981220657,0.089622641509434,0.901408450704225,0.63849765258216,0.863849765258216,0.7605633802816899,0.708920187793428,0.8403755868544599,0.33333333333333304,0.7276995305164321,0.7464788732394371
paulch01,2014-2015,7.11333333333333,8.32666666666667,8.21333333333333,7.02666666666667,4.12666666666667,,Guard,0.0603448275862069,0.0948275862068966,0.7327586206896551,0.948275862068965,0.9913793103448271,0.982758620689653,0.9482758620689641,0.9482758620689641,0.9310344827586199,0.948275862068965,0.922413793103447,0.8938053097345141,0.9568965517241371,0.9482758620689641,0.9396551724137929,0.9568965517241371,0.982758620689654,0.9310344827586199,0.9051724137931021,0.8928571428571421,0.8620689655172409,0.9568965517241371,0.9655172413793092,0.9999999999999979,0.9913793103448271,0.7758620689655171,0.879310344827586,0.9741379310344821,0.956896551724136,0.8965517241379302,0.681034482758621,0.672413793103448,0.525862068965517,0.844827586206896,0.793103448275862,0.8103448275862071,0.698275862068965,0.422413793103448,0.663793103448275,0.5517241379310339,0.844827586206896,0.844827586206896,0.999999999999999,0.870689655172414,0.37931034482758597,0.23275862068965497,0.698275862068965,0.999999999999999,0.956896551724138,0.9913793103448271,0.991379310344826,0.982758620689654,0.8017241379310341,0.9741379310344821,0.9741379310344821
robinna01,2014-2015,-4.20666666666667,,,,,,Guard,0.0,0.206896551724138,0.7758620689655171,0.318965517241379,0.258620689655172,0.293103448275862,0.336206896551724,0.34482758620689696,0.112068965517241,0.38793103448275895,0.422413793103448,0.20353982300884998,0.36206896551724105,0.37068965517241403,0.18103448275862102,0.155172413793103,0.129310344827586,0.336206896551724,0.37931034482758597,0.178571428571429,0.38793103448275895,0.26724137931034503,0.28448275862069,0.30172413793103403,0.26724137931034503,0.318965517241379,0.24137931034482799,0.413793103448276,0.327586206896552,0.5517241379310339,0.7241379310344829,0.7241379310344829,0.931034482758621,0.4051724137931029,0.43103448275862105,0.422413793103448,0.482758620689655,0.7758620689655159,0.36206896551724105,0.8362068965517241,0.0603448275862069,0.206896551724138,0.551724137931035,0.37931034482758597,0.37931034482758597,0.103448275862069,0.6293103448275861,0.21551724137931,0.18965517241379298,0.26724137931034503,0.21551724137931,0.5,0.129310344827586,0.258620689655172,0.163793103448276
turiaro01,2014-2015,-3.3133333333333304,,,,,,Wing,0.901408450704225,0.967136150234742,0.873239436619718,0.00469483568075117,0.0,0.0187793427230047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.00938967136150235,0.0375586854460094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0469483568075117,0.028169014084507005,0.8215962441314549,0.0,0.0,0.4950095706863552,0.0,0.267605633802817,0.00938967136150235,0.11267605633802802,0.15962441314554,0.0563380281690141,0.173708920187793,0.0516431924882629,0.366197183098592
villach01,2014-2015,-2.63333333333333,-2.96666666666667,,,,,Wing,0.976525821596244,0.8215962441314549,0.8028169014084509,0.5821596244131461,0.22065727699530502,0.333333333333334,0.5070422535211271,0.511737089201879,0.495283018867924,0.7276995305164321,0.7183098591549291,0.743961352657005,0.413145539906104,0.3849765258215971,0.604761904761905,0.8207547169811329,0.6132075471698121,0.28169014084507,0.305164319248826,0.0689655172413793,0.539906103286385,0.47417840375586895,0.47417840375586895,0.22535211267605604,0.272300469483568,0.751173708920188,0.338028169014085,0.36150234741784104,0.507042253521128,0.9718309859154929,0.9859154929577459,1.0,0.999999999999999,0.619718309859155,0.60093896713615,0.22535211267605604,0.338028169014085,0.896226415094343,0.11792452830188699,0.7558685446009391,0.9342723004694828,0.92018779342723,0.0610328638497653,0.19718309859154898,0.9342723004694841,0.0518867924528302,0.953051643192487,0.460093896713615,0.422535211267606,0.488262910798122,0.7230046948356809,0.8591549295774649,0.0751173708920188,0.4272300469483571,0.366197183098592
webstma02,2014-2015,-6.22666666666667,,,,,,Wing,0.38028169014084495,0.741784037558685,0.6572769953051639,0.215962441314554,0.0,0.215962441314554,0.15962441314554,0.19718309859154898,0.0471698113207547,0.19718309859154898,0.24882629107981197,0.0966183574879227,0.173708920187793,0.2018779342723,0.0380952380952381,0.0566037735849057,0.127358490566038,0.469483568075118,0.469483568075118,0.41871921182266,0.258215962441315,0.19718309859154898,0.211267605633803,0.2018779342723,0.15962441314554,0.0938967136150235,0.25352112676056304,0.17840375586854504,0.206572769953052,0.0610328638497653,0.244131455399061,0.286384976525822,0.441314553990611,0.0938967136150235,0.25352112676056304,0.9530516431924879,0.967136150234741,0.632075471698114,0.985849056603777,0.5727699530516429,0.38967136150234793,0.4272300469483571,0.2018779342723,0.154929577464789,0.12206572769953099,0.849056603773586,0.539906103286385,0.107981220657277,0.23943661971831,0.11267605633802802,0.150234741784038,0.11267605633802802,0.262910798122066,0.0845070422535211,0.0845070422535211
willima02,2014-2015,0.62,2.68,0.0066666666666666706,1.58,0.42,,Wing,0.737089201877934,0.887323943661972,0.6572769953051639,0.8544600938967142,0.751173708920188,0.793427230046947,0.647887323943662,0.6572769953051639,0.580188679245284,0.807511737089202,0.8215962441314549,0.584541062801933,0.563380281690141,0.544600938967136,0.7809523809523811,0.783018867924529,0.688679245283019,0.563380281690141,0.5727699530516429,0.29556650246305394,0.7981220657276991,0.9342723004694821,0.9201877934272291,0.685446009389671,0.816901408450704,0.892018779342723,0.5962441314553989,0.812206572769953,0.64319248826291,0.234741784037559,0.150234741784038,0.5680751173708921,0.511737089201878,0.23943661971831,0.14553990610328602,0.24882629107981197,0.258215962441315,0.7735849056603791,0.382075471698113,0.535211267605634,0.9107981220657271,0.845070422535211,0.34272300469483596,0.643192488262911,0.7558685446009391,0.34433962264150897,0.136150234741784,0.694835680751174,0.938967136150235,0.8544600938967142,0.7746478873239441,0.497652582159625,0.929577464788732,0.8544600938967142,0.8544600938967142
willide01,2014-2015,1.30666666666667,0.16,-0.913333333333333,,,,Guard,0.46551724137930994,0.7241379310344829,0.7758620689655171,0.6206896551724139,0.793103448275862,0.8103448275862059,0.749999999999999,0.7586206896551719,0.353448275862069,0.793103448275862,0.7241379310344821,0.7699115044247791,0.698275862068965,0.7758620689655159,0.155172413793103,0.301724137931035,0.46551724137930994,0.8275862068965509,0.818965517241378,0.6964285714285721,0.663793103448276,0.879310344827586,0.844827586206896,0.8879310344827579,0.71551724137931,0.8448275862068969,0.7672413793103442,0.8017241379310341,0.7586206896551719,0.4913793103448279,0.543103448275862,0.5344827586206901,0.482758620689655,0.482758620689655,0.577586206896552,0.75,0.7413793103448281,0.448275862068966,0.7672413793103442,0.293103448275862,0.698275862068965,0.6206896551724139,0.7844827586206891,0.30172413793103403,0.586206896551724,0.482758620689655,0.620689655172413,0.793103448275862,0.663793103448276,0.7672413793103449,0.620689655172413,0.7327586206896551,0.5344827586206901,0.7327586206896551,0.7586206896551719
willilo02,2014-2015,1.98,-1.1,1.58,0.74,0.0666666666666667,,Guard,0.172413793103448,0.0948275862068966,0.637931034482759,0.870689655172414,0.0,0.7758620689655159,0.8275862068965509,0.86206896551724,0.47413793103448293,0.9655172413793092,0.9741379310344821,0.56637168141593,0.7413793103448271,0.7241379310344821,0.646551724137931,0.663793103448276,0.8620689655172409,0.9655172413793092,0.9655172413793092,0.7767857142857142,0.577586206896552,0.586206896551724,0.5603448275862071,0.43103448275862105,0.818965517241379,0.594827586206897,0.612068965517241,0.5086206896551729,0.8965517241379302,0.818965517241379,0.8879310344827579,0.96551724137931,0.96551724137931,0.525862068965517,0.45689655172413796,0.96551724137931,0.9396551724137929,0.8448275862068949,0.939655172413792,0.24137931034482799,0.18965517241379298,0.146551724137931,0.0689655172413793,0.698275862068965,0.37931034482758597,0.0517241379310345,0.8965517241379302,0.9310344827586199,0.603448275862069,0.8879310344827579,0.922413793103447,0.913793103448275,0.0862068965517242,0.793103448275862,0.8362068965517241
caldejo01,2014-2015,-3.7466666666666697,0.11333333333333301,-3.40666666666667,-0.1,-4.79333333333333,,Guard,0.46551724137930994,0.7241379310344829,0.922413793103448,0.318965517241379,0.7586206896551719,0.465517241379311,0.45689655172413796,0.413793103448276,0.568965517241379,0.603448275862069,0.517241379310345,0.92920353982301,0.439655172413793,0.439655172413793,0.28448275862069,0.75,0.594827586206896,0.31034482758620696,0.28448275862069,0.910714285714285,0.422413793103448,0.45689655172413796,0.439655172413793,0.525862068965517,0.37931034482758597,0.0,0.47413793103448293,0.413793103448276,0.413793103448276,0.30172413793103403,0.24137931034482799,0.637931034482759,0.4913793103448279,0.18965517241379298,0.18965517241379298,0.155172413793103,0.0862068965517241,0.6896551724137929,0.12068965517241399,0.396551724137931,0.5603448275862071,0.5,0.543103448275862,0.129310344827586,0.0,0.6810344827586199,0.172413793103448,0.5344827586206901,0.0862068965517241,0.396551724137931,0.26724137931034503,0.47413793103448293,0.18965517241379298,0.26724137931034503,0.0517241379310345
pricero01,2014-2015,-0.293333333333333,-0.11333333333333301,-2.64666666666667,,,,Guard,0.327586206896552,0.422413793103448,0.8362068965517241,0.34482758620689696,0.5344827586206901,0.37931034482758597,0.31034482758620696,0.318965517241379,0.112068965517241,0.38793103448275895,0.4051724137931029,0.238938053097345,0.301724137931035,0.318965517241379,0.24137931034482799,0.198275862068966,0.198275862068965,0.4051724137931029,0.36206896551724105,0.4821428571428571,0.422413793103448,0.293103448275862,0.30172413793103403,0.439655172413793,0.7413793103448271,0.353448275862069,0.353448275862069,0.6206896551724139,0.31034482758620696,0.0603448275862069,0.0431034482758621,0.37931034482758597,0.45689655172413796,0.103448275862069,0.0689655172413793,0.27586206896551696,0.25,0.870689655172413,0.43103448275862105,0.5517241379310339,0.0517241379310345,0.0862068965517242,0.5,0.96551724137931,0.30172413793103403,0.7413793103448271,0.0603448275862069,0.37931034482758597,0.37068965517241403,0.36206896551724105,0.28448275862069,0.4051724137931029,0.594827586206896,0.4482758620689651,0.37068965517241403
randosh01,2014-2015,-3.64,,,,,,Big,0.3125,0.2,0.8,0.13125,0.0,0.1,0.0625,0.1125,0.0188679245283019,0.0,0.5875,0.0,0.0625,0.1,0.0251572327044025,0.0188679245283019,0.0,0.09375,0.10625,0.0955414012738853,0.13125,0.1125,0.125,0.1,0.1375,0.0875,0.04375,0.08125,0.06875,0.0125,0.3625,0.0,0.81875,0.025,0.28125,0.2625,0.45625,0.8301886792452831,0.547169811320755,0.90625,0.3625,0.6375,0.20625,0.83125,0.3,0.0375,0.2875,0.05,0.075,0.03125,0.05625,0.06875,0.275,0.08125,0.1625
hayesch01,2014-2015,-0.3,,,,,,Big,0.0,0.2,0.8,0.2,0.0,0.175,0.15,0.15625,0.433962264150943,0.0,0.0,0.0,0.15,0.1625,0.33333333333333304,0.371069182389937,0.226415094339623,0.09375,0.1,0.20382165605095498,0.15625,0.15625,0.15625,0.2875,0.25,0.10625,0.13125,0.18125,0.13125,0.0875,0.06875,0.0,0.0,0.10625,0.1,0.05625,0.075,0.0,0.245283018867925,0.25625,0.10625,0.125,0.787499999999999,0.83125,0.20625,0.51875,0.01875,0.29375,0.075,0.2125,0.33125,0.49375,0.5625,0.53125,0.3625
lucasjo02,2014-2015,-4.77333333333333,-3.14,,,,,Guard,0.0172413793103448,0.0431034482758621,0.8620689655172409,0.18103448275862102,0.0,0.18965517241379298,0.198275862068965,0.198275862068965,0.47413793103448293,0.206896551724138,0.198275862068965,0.40707964601769897,0.224137931034483,0.24137931034482699,0.439655172413793,0.318965517241379,0.23275862068965497,0.129310344827586,0.0862068965517241,0.9642857142857142,0.18103448275862102,0.129310344827586,0.137931034482759,0.23275862068965497,0.163793103448276,0.0,0.18965517241379298,0.163793103448276,0.198275862068965,0.6206896551724139,0.612068965517241,0.439655172413793,0.422413793103448,0.663793103448276,0.75,0.0948275862068966,0.0603448275862069,0.34482758620689696,0.0344827586206897,0.293103448275862,0.0431034482758621,0.0431034482758621,0.8620689655172409,0.21551724137931,0.0,0.26724137931034503,0.448275862068966,0.37931034482758597,0.0862068965517241,0.26724137931034503,0.47413793103448293,0.396551724137931,0.0258620689655172,0.129310344827586,0.163793103448276
karasse01,2014-2015,-0.64,-2.95333333333333,,,,,Wing,0.38028169014084495,0.234741784037559,0.0516431924882629,0.230046948356808,0.563380281690141,0.262910798122066,0.23943661971831,0.234741784037559,0.391509433962264,0.286384976525822,0.305164319248826,0.227053140096618,0.29107981220657303,0.276995305164319,0.604761904761905,0.32547169811320803,0.391509433962264,0.338028169014085,0.33333333333333304,0.497536945812808,0.4272300469483571,0.23943661971831,0.258215962441315,0.38967136150234793,0.38028169014084495,0.0938967136150235,0.276995305164319,0.267605633802817,0.244131455399061,0.183098591549296,0.140845070422535,0.286384976525822,0.305164319248826,0.323943661971831,0.30985915492957694,0.544600938967136,0.5211267605633799,0.485849056603774,0.726415094339624,0.7230046948356809,0.173708920187793,0.32863849765258196,0.7652582159624409,0.732394366197183,0.0938967136150235,0.7264150943396228,0.234741784037559,0.403755868544601,0.276995305164319,0.356807511737089,0.441314553990611,0.516431924882629,0.539906103286385,0.55868544600939,0.44600938967136206
lauvejo01,2014-2015,-4.25333333333333,-2.3066666666666698,-2.7266666666666697,-2.53333333333333,,,Big,0.5375,0.01875,0.1375,0.15625,0.2,0.2,0.2,0.225,0.0754716981132075,0.725,0.75,0.46078431372548995,0.2,0.20625,0.18238993710691798,0.0691823899371069,0.11320754716981098,0.1875,0.21875,0.388535031847134,0.2125,0.2,0.19375,0.21875,0.2125,0.21875,0.24375,0.2,0.2,0.4,0.61875,0.83125,0.9,0.31875,0.44375,0.53125,0.5125,0.89937106918239,0.45911949685534603,0.59375,0.5375,0.51875,0.525,0.61875,0.5375,0.8624999999999989,0.68125,0.05,0.175,0.09375,0.075,0.14375,0.41875,0.15625,0.1625
