BBREF_ID,SEASON,BLEND,SEASON_PLUS_1,SEASON_PLUS_2,SEASON_PLUS_3,SEASON_PLUS_4,SEASON_PLUS_5,HEIGHT_PERCENTILE_ALL,WEIGHT_PERCENTILE_ALL,AGE_PERCENTILE_ALL,GAMES_PLAYER_PERCENTILE_ALL,GAMES_STARTED_PERCENTILE_ALL,MINUTES_PERCENTILE_ALL,FG_PERCENTILE_ALL,FGA_PERCENTILE_ALL,FG_PERCENT_PERCENTILE_ALL,THREE_POINT_MADE_PERCENTILE_ALL,THREE_POINT_ATTEMPT_PERCENTILE_ALL,THREE_POINT_PERCENT_PERCENTILE_ALL,TWO_POINT_MADE_PERCENTILE_ALL,TWO_POINT_ATTEMPT_PERCENTILE_ALL,TWO_POINT_PERCENT_PERCENTILE_ALL,EFG_PERCENT_PERCENTILE_ALL,TRUE_SHOOTING_PERCENT_PERCENTILE_ALL,FREE_THROW_MADE_PERCENTILE_ALL,FREE_THROW_ATTEMPT_PERCENTILE_ALL,FREE_THROW_PERCENT_PERCENTILE_ALL,OREB_PERCENTILE_ALL,DRB_PERCENTILE_ALL,TOTAL_PERCENTILE_ALL,AST_PERCENTILE_ALL,STL_PERCENTILE_ALL,BLK_PERCENTILE_ALL,TURNOVER_PERCENTILE_ALL,FOUL_PERCENTILE_ALL,POINTS_PERCENTILE_ALL,FG_MADE_PER100_PERCENTILE_ALL,FG_ATTEMPTED_PER100_PERCENTILE_ALL,THREE_POINT_MADE_PER100_PERCENTILE_ALL,THREE_POINT_ATTEMPT_PER100_PERCENTILE_ALL,TWO_POINT_MADE_PER100_PERCENTILE_ALL,TWO_POINT_ATTEMPT_PER100_PERCENTILE_ALL,FREE_THROW_MADE_PER100_PERCENTILE_ALL,FREE_THROW_ATTEMPT_PER100_PERCENTILE_ALL,THREE_POINT_ATTEMPT_RATE_PERCENTILE_ALL,FREE_THROW_RATE_PERCENTILE_ALL,ORB_PERCENT_PERCENTILE_ALL,DRB_PERCENT_PERCENTILE_ALL,TRB_PERCENT_PERCENTILE_ALL,AST_PERCENT_PERCENTILE_ALL,STL_PERCENT_PERCENTILE_ALL,BLK_PERCENT_PERCENTILE_ALL,TOV_PERCENT_PERCENTILE_ALL,USG_PERCENT_PERCENTILE_ALL,OFF_WIN_SHARES_PERCENTILE_ALL,DEF_WIN_SHARES_PERCENTILE_ALL,WIN_SHARES_PERCENTILE_ALL,WIN_SHARRES_PER_48_PERCENTILE_ALL,OFF_BPM_PERCENTILE_ALL,DEF_BPM_PERCENTILE_ALL,BPM_PERCENTILE_ALL,VORP_PERCENTILE_ALL,ADVANCED_POSITION_CLUSTER
belinma01,2014-2015,-2.2466666666666697,-4.64666666666667,-1.4333333333333302,-1.5733333333333301,-2.02,,0.25254582484725097,0.331975560081466,0.6293279022403261,0.507128309572301,0.443991853360489,0.5702647657841129,0.5885947046843171,0.6211812627291241,0.447852760736197,0.8350305498981669,0.8167006109979641,0.780660377358492,0.49287169042769796,0.498981670061099,0.503080082135524,0.72597137014315,0.7300613496932521,0.613034623217922,0.5661914460285129,0.8396624472573821,0.411405295315682,0.480651731160896,0.45213849287169,0.60081466395112,0.48472505091649704,0.19348268839103896,0.5336048879837071,0.429735234215886,0.627291242362525,0.521384928716904,0.574338085539715,0.865580448065173,0.837067209775967,0.279022403258656,0.258655804480652,0.560081466395112,0.43177189409368605,0.8241308793456009,0.382413087934561,0.309572301425662,0.291242362525458,0.270875763747454,0.505091649694501,0.20366598778004102,0.12830957230142598,0.308163265306122,0.527494908350305,0.65173116089613,0.613034623217923,0.6496945010183299,0.6211812627291241,0.765784114052953,0.34215885947046804,0.633401221995927,0.6293279022403261,Wing
breweco01,2014-2015,-1.4,-2.05333333333333,-1.4,-2.45333333333333,-0.166666666666667,,0.588594704684318,0.09979633401222,0.6293279022403261,0.894093686354379,0.537678207739308,0.8146639511201641,0.828920570264766,0.8452138492871709,0.46421267893660606,0.7352342158859471,0.820773930753565,0.273584905660377,0.826883910386965,0.837067209775968,0.652977412731006,0.355828220858896,0.39059304703476505,0.8472505091649699,0.8553971486761709,0.45780590717299496,0.7637474541751529,0.7250509164969449,0.7250509164969441,0.786150712830957,0.957230142566191,0.6109979633401221,0.8716904276985741,0.849287169042769,0.8207739307535659,0.682281059063136,0.7250509164969449,0.505091649694501,0.574338085539715,0.690427698574338,0.6496945010183299,0.69857433808554,0.690427698574338,0.531697341513293,0.595092024539878,0.541751527494908,0.38492871690427705,0.45417515274949105,0.672097759674135,0.922606924643585,0.34215885947046804,0.47346938775510206,0.733197556008147,0.5478615071283089,0.784114052953157,0.6639511201629329,0.437881873727088,0.519348268839104,0.505091649694501,0.523421588594705,0.6293279022403261,Wing
brookaa01,2014-2015,-1.18666666666667,-2.62666666666667,-3.72,-3.7,,,0.0142566191446029,0.0,0.7739307535641551,0.945010183299389,0.574338085539715,0.7454175152749499,0.8329938900203671,0.8492871690427719,0.421267893660532,0.9266802443991851,0.908350305498983,0.8372641509433979,0.74949083503055,0.790224032586558,0.314168377823409,0.5623721881390601,0.582822085889571,0.8065173116089609,0.761710794297352,0.795358649789028,0.5030549898167009,0.4908350305498979,0.47454175152749395,0.89613034623218,0.739307535641548,0.531568228105906,0.920570264765784,0.8920570264765779,0.8411405295315699,0.8329938900203661,0.8818737270875759,0.877800407331975,0.8431771894093679,0.596741344195519,0.6639511201629329,0.69857433808554,0.6211812627291241,0.664621676891615,0.38854805725971403,0.24439918533604899,0.0997963340122199,0.10183299389002001,0.8594704684317729,0.45417515274949105,0.291242362525458,0.675510204081633,0.8900203665987779,0.6863543788187371,0.6476578411405289,0.676171079429735,0.496945010183299,0.8228105906313651,0.134419551934827,0.476578411405295,0.558044806517312,Guard
chandwi01,2014-2015,-1.2933333333333301,-1.12666666666667,-1.06,-1.8066666666666698,,,0.588594704684318,0.5295315682281061,0.55193482688391,0.85132382892057,0.918533604887984,0.93482688391039,0.906313645621182,0.924643584521388,0.48875255623721897,0.957230142566191,0.971486761710796,0.5613207547169821,0.8228105906313651,0.8350305498981669,0.64476386036961,0.5971370143149289,0.509202453987731,0.704684317718941,0.678207739307535,0.573839662447256,0.8024439918533599,0.9164969450101841,0.9002036659877808,0.710794297352342,0.7698574338085541,0.745417515274949,0.80040733197556,0.9816700610997958,0.900203665987782,0.704684317718941,0.745417515274949,0.8044806517311609,0.8187372708757641,0.5152749490835029,0.48472505091649704,0.31771894093686304,0.30142566191446,0.707566462167688,0.19836400817995897,0.535641547861507,0.69857433808554,0.608961303462322,0.4134419551934829,0.268839103869654,0.425661914460285,0.195918367346939,0.633401221995927,0.74949083503055,0.6476578411405289,0.708757637474542,0.437881873727088,0.743380855397149,0.4908350305498979,0.708757637474542,0.79837067209776,Wing
conlemi01,2014-2015,2.3066666666666698,2.47333333333333,4.88,-1.2066666666666699,3.22,,0.0407331975560081,0.0224032586558045,0.55193482688391,0.6619144602851329,0.873727087576375,0.8533604887983729,0.8859470468431779,0.8798370672097791,0.595092024539878,0.8961303462321791,0.8818737270875769,0.832547169811322,0.837067209775967,0.849287169042771,0.5195071868583161,0.6400817995910021,0.756646216768917,0.9124236252545831,0.8839103869653759,0.8670886075949341,0.46435845213849297,0.6293279022403261,0.5824847250509151,0.959266802443993,0.910386965376782,0.496945010183299,0.916496945010183,0.6802443991853361,0.9063136456211829,0.8126272912423621,0.796334012219959,0.7372708757637471,0.670061099796334,0.690427698574338,0.70061099796334,0.8248472505091651,0.743380855397149,0.56441717791411,0.59918200408998,0.154786150712831,0.20773930753564201,0.175152749490835,0.906313645621182,0.74949083503055,0.24439918533604899,0.5612244897959189,0.830957230142566,0.9083503054989821,0.8859470468431769,0.912423625254582,0.8431771894093679,0.953156822810591,0.47046843177189396,0.910386965376782,0.9266802443991851,Guard
davisgl01,2014-2015,-1.9266666666666699,,,,,,0.588594704684318,0.9938900203665991,0.704684317718941,0.739307535641548,0.0,0.40733197556008005,0.40325865580448,0.395112016293279,0.664621676891616,0.0,0.224032586558045,0.0,0.511201629327902,0.513238289205702,0.464065708418891,0.316973415132925,0.319018404907976,0.513238289205702,0.55193482688391,0.21097046413502102,0.576374745417515,0.46435845213849203,0.4847250509164961,0.32790224032586607,0.60285132382892,0.6496945010183299,0.376782077393075,0.6293279022403249,0.39307535641547797,0.427698574338086,0.325865580448065,0.0,0.20773930753564201,0.6782077393075361,0.6945010183299389,0.6109979633401221,0.6782077393075361,0.22699386503067498,0.791411042944784,0.623217922606924,0.625254582484725,0.619144602851324,0.19348268839103896,0.830957230142566,0.7209775967413442,0.37959183673469393,0.35845213849287205,0.331975560081466,0.539714867617108,0.43177189409368605,0.44602851323828896,0.17922606924643603,0.7596741344195519,0.34012219959266804,0.20977596741344198,Big
dudleja01,2014-2015,1.78,1.58,0.7133333333333329,-0.686666666666667,-0.18,,0.403258655804481,0.6802443991853361,0.704684317718941,0.704684317718941,0.592668024439919,0.6945010183299389,0.5845213849287161,0.570264765784114,0.717791411042945,0.7922606924643579,0.74949083503055,0.8278301886792471,0.523421588594704,0.4887983706720971,0.8501026694045171,0.889570552147239,0.83640081799591,0.45213849287169,0.45824847250509204,0.38607594936708794,0.5865580448065171,0.615071283095723,0.608961303462321,0.7026476578411409,0.85132382892057,0.425661914460285,0.545824847250509,0.5478615071283089,0.580448065173115,0.295315682281059,0.18126272912423602,0.6659877800407329,0.588594704684318,0.213849287169043,0.14256619144602897,0.160896130346232,0.164969450101833,0.76687116564417,0.23721881390593105,0.429735234215886,0.374745417515275,0.366598778004073,0.588594704684318,0.74949083503055,0.24439918533604899,0.418367346938776,0.138492871690428,0.731160896130346,0.784114052953157,0.784114052953157,0.714867617107943,0.6782077393075361,0.6639511201629329,0.7556008146639509,0.757637474541752,Wing
duranke01,2014-2015,4.83333333333333,6.9533333333333305,6.4933333333333305,4.27333333333333,4.71333333333333,,0.588594704684318,0.69857433808554,0.46232179226069203,0.189409368635438,0.637474541751527,0.41140529531568104,0.6619144602851321,0.617107942973524,0.8568507157464209,0.741344195519348,0.688391038696538,0.8985849056603791,0.6476578411405289,0.5865580448065171,0.919917864476385,0.9304703476482611,0.9713701431492842,0.8126272912423621,0.7556008146639509,0.8523206751054829,0.285132382892057,0.584521384928717,0.5050916496944999,0.659877800407332,0.39918533604888,0.708757637474542,0.60081466395112,0.22810590631364602,0.69857433808554,0.985743380855397,0.963340122199592,0.8961303462321791,0.84928716904277,0.9266802443991851,0.853360488798371,0.975560081466395,0.9511201629327901,0.6053169734151321,0.7852760736196309,0.24439918533604899,0.74949083503055,0.608961303462322,0.835030549898168,0.34012219959266804,0.7678207739307529,0.408163265306122,0.9694501018329928,0.894093686354379,0.5030549898167009,0.826883910386965,0.985743380855397,0.9877800407331979,0.5295315682281061,0.983706720977597,0.883910386965377,Wing
gasolma01,2014-2015,4.0066666666666695,1.07333333333333,3.12,1.53333333333333,3.2733333333333303,,0.9796334012219959,0.8900203665987779,0.7739307535641551,0.9164969450101841,0.973523421588595,0.9755600814663989,0.971486761710796,0.9551934826883951,0.8118609406952959,0.30549898167006106,0.33604887983706705,0.155660377358491,0.9877800407331991,0.9837067209775991,0.6940451745379879,0.568507157464213,0.756646216768917,0.9796334012219972,0.9796334012219959,0.645569620253163,0.865580448065173,0.973523421588596,0.9572301425661931,0.926680244399186,0.843177189409369,0.9816700610997958,0.9429735234215891,0.949083503054989,0.9653767820773961,0.910386965376782,0.808553971486761,0.260692464358452,0.22810590631364602,0.9470468431771891,0.945010183299389,0.94908350305499,0.9287169042769859,0.22699386503067498,0.850715746421266,0.588594704684318,0.861507128309572,0.74745417515275,0.790224032586558,0.3910386965376779,0.9042769857433809,0.424489795918367,0.8716904276985741,0.961303462321792,0.9938900203665991,0.975560081466395,0.9429735234215879,0.8553971486761709,0.9714867617107941,0.9694501018329941,0.985743380855397,Big
greenje02,2014-2015,-2.60666666666667,-1.5666666666666698,-3.76,-0.4733333333333329,-0.946666666666667,,0.588594704684318,0.6435845213849289,0.6293279022403261,0.85132382892057,0.873727087576375,0.9287169042769889,0.9042769857433821,0.9185336048879871,0.501022494887526,0.879837067209776,0.8981670061099809,0.509433962264152,0.875763747454176,0.8839103869653779,0.5195071868583161,0.46830265848670793,0.582822085889571,0.9348268839103872,0.914460285132383,0.795358649789028,0.706720977596741,0.80040733197556,0.7759674134419541,0.710794297352342,0.731160896130346,0.778004073319756,0.786150712830957,0.733197556008146,0.9266802443991881,0.74949083503055,0.775967413441955,0.6293279022403261,0.6211812627291241,0.690427698574338,0.6945010183299389,0.8248472505091651,0.7698574338085541,0.541922290388548,0.6400817995910021,0.4134419551934829,0.41344195519348204,0.403258655804481,0.40529531568228105,0.20366598778004102,0.521384928716904,0.14489795918367301,0.7535641547861509,0.8350305498981669,0.8574338085539721,0.85132382892057,0.6293279022403261,0.6782077393075361,0.39918533604888,0.5987780040733199,0.712830957230143,Wing
hawessp01,2014-2015,-1.76,0.23333333333333303,-2.1666666666666696,,,,0.9796334012219959,0.761710794297352,0.46232179226069203,0.7189409368635441,0.505091649694501,0.5356415478615061,0.517311608961303,0.564154786150713,0.229038854805726,0.692464358452138,0.7250509164969459,0.42216981132075504,0.480651731160896,0.494908350305498,0.361396303901437,0.316973415132925,0.233128834355828,0.41955193482688397,0.46435845213849297,0.23206751054852298,0.474541751527495,0.7474541751527489,0.682281059063135,0.584521384928717,0.39918533604888,0.877800407331975,0.5336048879837071,0.849287169042769,0.5050916496944989,0.39918533604888,0.519348268839104,0.6659877800407329,0.7189409368635441,0.307535641547862,0.309572301425662,0.23828920570264803,0.260692464358452,0.725971370143148,0.257668711656442,0.3828920570264771,0.778004073319756,0.653767820773931,0.486761710794298,0.169042769857434,0.865580448065173,0.418367346938776,0.456211812627291,0.0835030549898167,0.6476578411405289,0.3828920570264771,0.27698574338085497,0.23421588594704698,0.7596741344195519,0.39918533604888,0.329938900203666,Big
horfoal01,2014-2015,2.6933333333333302,3.34666666666667,2.2466666666666697,3.92666666666667,4.5466666666666695,,0.731160896130346,0.761710794297352,0.6293279022403261,0.80040733197556,0.9307535641547858,0.89002036659878,0.965376782077395,0.9164969450101871,0.91002044989775,0.43380855397148704,0.429735234215886,0.391509433962265,0.983706720977598,0.965376782077395,0.8809034907597529,0.846625766871166,0.7852760736196321,0.6863543788187371,0.6720977596741341,0.5210970464135011,0.894093686354379,0.94908350305499,0.938900203665989,0.8818737270875769,0.8329938900203671,0.953156822810591,0.74949083503055,0.582484725050916,0.9185336048879861,0.9551934826883911,0.830957230142566,0.28105906313645596,0.266802443991853,0.965376782077393,0.945010183299389,0.374745417515275,0.331975560081466,0.24948875255623698,0.19836400817995897,0.6863543788187371,0.7881873727087579,0.74745417515275,0.7718940936863551,0.45417515274949105,0.873727087576375,0.13469387755102002,0.7698574338085541,0.9511201629327901,0.9592668024439921,0.961303462321792,0.936863543788187,0.8553971486761709,0.9287169042769859,0.9511201629327901,0.953156822810591,Big
landrca01,2014-2015,-3.7266666666666697,-0.46666666666666706,,,,,0.588594704684318,0.808553971486762,0.8228105906313651,0.6619144602851329,0.505091649694501,0.49898167006109795,0.5702647657841129,0.515274949083502,0.8752556237218809,0.0,0.0,0.0,0.690427698574338,0.670061099796334,0.7782340862422991,0.72597137014315,0.8568507157464219,0.741344195519348,0.7046843177189399,0.740506329113922,0.8126272912423621,0.594704684317719,0.6924643584521372,0.266802443991853,0.268839103869654,0.576374745417515,0.4867617107942971,0.6293279022403249,0.5702647657841129,0.6558044806517309,0.44806517311608896,0.0,0.0,0.8329938900203671,0.790224032586558,0.8553971486761709,0.794297352342159,0.0,0.844580777096113,0.8146639511201629,0.631364562118126,0.7250509164969449,0.065173116089613,0.054989816700611,0.521384928716904,0.34081632653061206,0.47046843177189396,0.7881873727087579,0.313645621181263,0.633401221995927,0.696537678207739,0.48879837067209797,0.11405295315682301,0.213849287169043,0.0386965376782077,Big
mcrobjo01,2014-2015,0.21333333333333301,-0.5266666666666671,-2.72,-4.64,,,0.731160896130346,0.69857433808554,0.55193482688391,0.120162932790224,0.356415478615071,0.19755600814664004,0.177189409368635,0.152749490835031,0.889570552147239,0.389002036659878,0.34826883910387,0.9363207547169828,0.17107942973523402,0.15071283095723,0.9568788501026679,0.9672801635991809,0.9488752556237221,0.14663951120162902,0.15682281059063097,0.181434599156118,0.15885947046843202,0.213849287169043,0.20162932790224,0.297352342158859,0.242362525458249,0.19348268839103896,0.24236252545824805,0.23421588594704698,0.17107942973523402,0.169042769857434,0.0529531568228106,0.48879837067209797,0.39918533604888,0.19959266802444,0.105906313645621,0.160896130346232,0.20366598778004102,0.623721881390592,0.482617586912066,0.4134419551934829,0.60081466395112,0.537678207739308,0.757637474541752,0.74949083503055,0.425661914460285,0.979591836734695,0.0814663951120163,0.287169042769857,0.22810590631364602,0.256619144602851,0.425661914460285,0.374745417515275,0.6863543788187371,0.523421588594705,0.427698574338086,Wing
noahjo01,2014-2015,1.86,1.00666666666667,-0.0066666666666667105,-0.19333333333333302,1.27333333333333,,0.837067209775967,0.590631364562118,0.704684317718941,0.596741344195519,0.85132382892057,0.806517311608963,0.5702647657841129,0.574338085539715,0.586912065439673,0.0,0.164969450101833,0.0,0.690427698574338,0.723014256619145,0.326488706365503,0.23312883435582898,0.251533742331289,0.6741344195519351,0.761710794297352,0.168776371308017,0.9714867617107951,0.957230142566192,0.959266802443993,0.9307535641547869,0.688391038696538,0.9307535641547858,0.84928716904277,0.9327902240325859,0.5600814663951099,0.14460285132382902,0.0916496945010183,0.0,0.154786150712831,0.39714867617107896,0.41955193482688397,0.460285132382892,0.5498981670061099,0.159509202453988,0.844580777096113,0.920570264765784,0.8757637474541751,0.9042769857433809,0.843177189409369,0.268839103869654,0.80040733197556,0.9122448979591841,0.15071283095723,0.802443991853361,0.9287169042769859,0.869653767820774,0.7780040733197551,0.6232179226069251,0.975560081466395,0.9389002036659878,0.9348268839103872,Big
sessira01,2014-2015,-3.1733333333333302,-1.74,-3.56666666666667,-3.1933333333333302,,,0.109979633401222,0.107942973523422,0.6293279022403261,0.556008146639511,0.45824847250509204,0.496945010183297,0.43177189409368605,0.472505091649694,0.177914110429448,0.5152749490835029,0.505091649694501,0.450471698113208,0.47454175152749395,0.545824847250508,0.119096509240246,0.09611451942740301,0.286298568507158,0.784114052953157,0.7596741344195519,0.542194092827003,0.38492871690427705,0.44195519348268797,0.423625254582484,0.796334012219959,0.45010183299389006,0.0,0.6639511201629329,0.380855397148676,0.490835030549897,0.19551934826883896,0.325865580448065,0.372708757637474,0.354378818737271,0.34012219959266804,0.496945010183299,0.8900203665987779,0.8900203665987779,0.37832310838445904,0.9325153374233102,0.321792260692464,0.33808553971486704,0.32790224032586607,0.843177189409369,0.268839103869654,0.0,0.842857142857143,0.523421588594705,0.393075356415479,0.378818737270876,0.37270875763747496,0.27698574338085497,0.287169042769857,0.22810590631364602,0.19144602851323803,0.0244399185336049,Guard
smithja02,2014-2015,-4.32,-1.64,-0.826666666666667,-4.3,-2.1666666666666696,,0.914460285132383,0.69857433808554,0.6293279022403261,0.945010183299389,0.670061099796334,0.7169042769857441,0.70061099796334,0.718940936863545,0.5112474437627821,0.476578411405295,0.44806517311609,0.669811320754718,0.784114052953157,0.8167006109979641,0.301848049281314,0.247443762781186,0.329243353783232,0.7515274949083499,0.714867617107943,0.784810126582277,0.808553971486762,0.741344195519348,0.7698574338085529,0.727087576374745,0.4989816700611,0.8391038696537679,0.761710794297352,0.9389002036659871,0.6802443991853361,0.5865580448065171,0.5865580448065171,0.313645621181263,0.28920570264765805,0.727087576374745,0.8167006109979641,0.659877800407332,0.572301425661914,0.28016359918200395,0.519427402862987,0.659877800407332,0.5987780040733199,0.619144602851324,0.6639511201629329,0.138492871690428,0.743380855397149,0.5612244897959189,0.602851323828921,0.41955193482688397,0.378818737270876,0.3828920570264771,0.22810590631364602,0.27291242362525503,0.38289205702647605,0.22810590631364602,0.0244399185336049,Big
splitti01,2014-2015,3.2933333333333303,0.566666666666667,-2.52,,,,0.837067209775967,0.761710794297352,0.7739307535641551,0.411405295315682,0.6863543788187371,0.448065173116088,0.521384928716904,0.43991853360488703,0.940695296523516,0.0,0.0,0.0,0.631364562118126,0.578411405295315,0.909650924024639,0.8977505112474442,0.9263803680981589,0.637474541751527,0.625254582484725,0.466244725738396,0.790224032586558,0.574338085539715,0.668024439918532,0.535641547861507,0.545824847250509,0.796334012219959,0.521384928716904,0.4989816700611,0.5091649694501,0.704684317718941,0.393075356415479,0.0,0.0,0.859470468431772,0.7637474541751529,0.7678207739307541,0.7698574338085541,0.0,0.826175869120653,0.841140529531568,0.710794297352342,0.7759674134419559,0.604887983706721,0.5865580448065171,0.8105906313645621,0.6408163265306129,0.5030549898167009,0.7881873727087579,0.704684317718941,0.761710794297352,0.95315682281059,0.80040733197556,0.916496945010183,0.9287169042769859,0.8126272912423629,Big
stuckro01,2014-2015,-0.26,-1.9066666666666698,-3.7133333333333303,,,,0.25254582484725097,0.331975560081466,0.6293279022403261,0.688391038696538,0.696537678207739,0.7413441955193492,0.8126272912423629,0.818737270875766,0.558282208588957,0.692464358452138,0.6619144602851329,0.851415094339624,0.8207739307535641,0.8513238289205709,0.361396303901437,0.447852760736197,0.550102249488753,0.859470468431772,0.8391038696537679,0.736286919831222,0.531568228105906,0.7169042769857429,0.659877800407331,0.853360488798371,0.7515274949083499,0.403258655804481,0.828920570264766,0.625254582484725,0.8146639511201641,0.796334012219959,0.796334012219959,0.505091649694501,0.437881873727087,0.786150712830957,0.853360488798371,0.8146639511201629,0.757637474541751,0.39059304703476505,0.609406952965236,0.28105906313645596,0.43380855397148704,0.366598778004073,0.8004073319755609,0.45417515274949105,0.189409368635438,0.424489795918367,0.8207739307535641,0.7169042769857429,0.808553971486762,0.761710794297352,0.641547861507128,0.70264765784114,0.505091649694501,0.690427698574338,0.739307535641548,Wing
wrighbr03,2014-2015,0.98,-0.7866666666666658,0.12666666666666698,0.626666666666667,,,0.731160896130346,0.331975560081466,0.55193482688391,0.7678207739307541,0.40936863543788204,0.6048879837067199,0.657841140529531,0.509164969450101,0.9836400817995891,0.0,0.20366598778004102,0.0,0.771894093686354,0.657841140529531,0.9835728952772049,0.979550102249487,0.98364008179959,0.5865580448065171,0.604887983706721,0.329113924050633,0.8920570264765779,0.668024439918533,0.763747454175152,0.344195519348269,0.712830957230143,0.9470468431771891,0.33604887983706705,0.49287169042769796,0.60692464358452,0.670061099796334,0.17311608961303498,0.0,0.154786150712831,0.841140529531568,0.541751527494908,0.460285132382892,0.460285132382892,0.19018404907975503,0.668711656441718,0.8024439918533599,0.580448065173116,0.690427698574338,0.0916496945010183,0.5865580448065171,0.9511201629327901,0.0693877551020408,0.14256619144602897,0.9124236252545831,0.727087576374745,0.8839103869653759,0.963340122199592,0.8472505091649699,0.916496945010183,0.94704684317719,0.8920570264765779,Big
youngni01,2014-2015,-2.2533333333333303,-5.15333333333333,0.2,-2.8333333333333304,-3.54666666666667,,0.403258655804481,0.331975560081466,0.704684317718941,0.311608961303462,0.0,0.4439918533604871,0.535641547861507,0.627291242362526,0.14110429447852801,0.818737270875763,0.808553971486762,0.747641509433963,0.44602851323828896,0.513238289205702,0.080082135523614,0.284253578732107,0.48670756646216795,0.775967413441955,0.70061099796334,0.93248945147679,0.30142566191446,0.34012219959266804,0.323828920570265,0.344195519348269,0.3910386965376779,0.425661914460285,0.40936863543788204,0.41955193482688397,0.619144602851323,0.7739307535641551,0.9307535641547849,0.957230142566191,0.965376782077393,0.35845213849287205,0.582484725050916,0.9409368635437879,0.9022403258655809,0.7955010224948851,0.676891615541922,0.22810590631364602,0.20162932790224,0.164969450101833,0.24643584521384898,0.268839103869654,0.425661914460285,0.0612244897959184,0.910386965376782,0.568228105906314,0.0794297352342159,0.3828920570264771,0.35030549898167,0.8126272912423629,0.0244399185336049,0.219959266802444,0.0672097759674135,Wing
youngth01,2014-2015,0.766666666666667,0.54,1.03333333333333,1.22666666666667,2.2133333333333303,,0.494908350305499,0.5132382892057029,0.46232179226069203,0.80040733197556,0.861507128309572,0.924643584521388,0.9307535641547869,0.9205702647657881,0.699386503067485,0.613034623217922,0.608961303462322,0.504716981132076,0.9409368635437891,0.945010183299391,0.6078028747433271,0.509202453987731,0.39059304703476505,0.7698574338085541,0.8126272912423621,0.244725738396625,0.887983706720978,0.8207739307535641,0.85132382892057,0.786150712830957,0.9714867617107941,0.708757637474542,0.826883910386965,0.8431771894093679,0.8920570264765799,0.8452138492871691,0.7800407331975558,0.372708757637474,0.344195519348269,0.8818737270875759,0.8920570264765791,0.48472505091649704,0.519348268839104,0.316973415132925,0.374233128834356,0.643584521384928,0.507128309572301,0.5661914460285129,0.6354378818737271,0.89816700610998,0.380855397148676,0.224489795918367,0.727087576374745,0.6639511201629329,0.613034623217923,0.6639511201629329,0.366598778004073,0.70264765784114,0.505091649694501,0.690427698574338,0.7800407331975558,Wing
anthojo01,2014-2015,1.04,0.753333333333333,-0.846666666666667,,,,0.588594704684318,0.761710794297352,0.8553971486761709,0.376782077393075,0.0,0.230142566191446,0.19755600814664004,0.17311608961303498,0.9693251533742321,0.0,0.0,0.0,0.25254582484724997,0.213849287169043,0.952772073921969,0.940695296523517,0.942740286298568,0.22199592668024398,0.213849287169043,0.30379746835443,0.5030549898167009,0.279022403258656,0.319755600814664,0.0936863543788187,0.242362525458249,0.8574338085539709,0.169042769857434,0.28920570264765805,0.187372708757638,0.122199592668024,0.0244399185336049,0.0,0.0,0.35845213849287205,0.20162932790224,0.256619144602851,0.28105906313645596,0.0,0.7627811860940691,0.7556008146639509,0.6863543788187371,0.7026476578411409,0.0203665987780041,0.45417515274949105,0.9979633401222,0.620408163265306,0.0142566191446028,0.41955193482688397,0.378818737270876,0.3828920570264771,0.8289205702647651,0.185336048879837,0.991853360488798,0.8350305498981669,0.558044806517312,Big
tollian01,2014-2015,1.1,-0.27333333333333304,-0.826666666666667,0.966666666666667,-2.09333333333333,,0.494908350305499,0.8187372708757641,0.704684317718941,0.80040733197556,0.47046843177189396,0.594704684317718,0.513238289205702,0.541751527494908,0.351738241308794,0.8920570264765779,0.89613034623218,0.7311320754716991,0.31771894093686304,0.283095723014257,0.837782340862422,0.850715746421268,0.8261758691206551,0.474541751527495,0.46639511201629297,0.5991561181434589,0.6232179226069251,0.641547861507128,0.637474541751526,0.45417515274949105,0.39918533604888,0.55193482688391,0.46639511201629297,0.668024439918533,0.55804480651731,0.27291242362525503,0.311608961303462,0.9348268839103872,0.9348268839103872,0.0610997963340122,0.0264765784114053,0.256619144602851,0.230142566191446,0.983640081799586,0.288343558282209,0.511201629327902,0.564154786150713,0.531568228105906,0.19348268839103896,0.138492871690428,0.425661914460285,0.324489795918367,0.226069246435845,0.706720977596741,0.46232179226069203,0.619144602851324,0.576374745417515,0.743380855397149,0.34215885947046804,0.619144602851324,0.6293279022403261,Wing
